PM 1.0, PM 2.5, PM4.0, PM10.0, Temperature, Humiditiy, VOC, NOx, CO2
2.6000,3.2000,3.5000,3.7000,43.7200,27.7200,98.0000,1.0000,1516.0000,7/17/2025 16:11:24 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.7600,27.7150,99.0000,1.0000,1514.0000,7/17/2025 16:11:27 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.7800,27.7150,99.0000,1.0000,1512.0000,7/17/2025 16:11:31 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.8100,27.7100,99.0000,1.0000,1509.0000,7/17/2025 16:11:34 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.8300,27.7050,99.0000,1.0000,1509.0000,7/17/2025 16:11:38 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.8500,27.7000,99.0000,1.0000,1508.0000,7/17/2025 16:11:42 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.8500,27.6950,99.0000,1.0000,1507.0000,7/17/2025 16:11:45 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.8300,27.6950,100.0000,1.0000,1507.0000,7/17/2025 16:11:49 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.8200,27.6950,100.0000,1.0000,1507.0000,7/17/2025 16:11:52 ,DONE 
2.7000,3.3000,3.7000,3.9000,43.8100,27.6900,100.0000,1.0000,1507.0000,7/17/2025 16:11:56 ,DONE 
